year,NAIC_no,DD_L,DC_L,Value_L,D_L,C_L,Reserve_L,ResVar_L
2005,97780,6.370689575477943e8,3970.1398182807798,5.326908985214226e7,11.959448890831275,7.45298977193078e-5,5.2205587e7,1.6315121e7
2005,61263,6.283042793118902e10,33897.61910683135,5.767952678880576e9,10.893020700610693,5.8768892523941574e-6,5.552027714e9,3.6995219e7
2005,92711,1.168532293939035e9,11490.178228046167,4.589820263023991e7,25.459216853279358,0.00025034048327800734,4.7633043e7,2.4886892e7
2005,65331,7.448298071987967e10,25198.382219079733,3.6566502325273094e9,20.36918381127211,6.891110884746492e-6,3.538566211e9,1.77939655e8
2005,79065,1.4048924959906403e11,32029.170442766987,1.3600294574354567e10,10.329868138590026,2.355035052193861e-6,1.2426166095e10,3.83132133e8
2005,62898,2.934676891160551e10,22286.08154858194,1.9345773827498696e9,15.169601988156753,1.1519870824140307e-5,1.665404283e9,3.372395526e9
2005,91529,7.3395129378940165e6,2928.9640210630546,396336.8133821065,18.518372984994524,0.007390088233462315,413921.0,1.175139e6
2005,78697,1.9859203131098351e9,13825.462943916384,9.978863227986147e7,19.90126798752224,0.0001385474740764287,1.03992662e8,4.863406e6
2005,60712,1.6351356914637344e10,34499.30196284609,8.82154703879531e8,18.535702233097567,3.9107995242926676e-5,7.52637984e8,8.4326e6
2005,91596,4.960296198061469e11,25434.86482581191,3.644375144843105e10,13.610827647862843,6.979211473825072e-7,3.5883361267e10,7.10570387e8
2005,60542,1.494698777599554e8,3971.489309919719,1.111341363592261e7,13.449501895332519,0.0003573599831722645,1.3383959e7,1.15308352e8
2005,67601,2.1850292632181206e9,19304.524930738567,1.196005622339986e8,18.269389561422873,0.0001614083125543277,9.7418081e7,2.96128e6
2005,85677,6.416554355940786e7,2872.5952100627337,4.0704756596191986e6,15.763647525510736,0.0007057148722347282,4.704895e6,34529.0
2005,62634,8.340860704263508e8,20694.836380008164,4.574350034754691e7,18.233979999107795,0.0004524104238367051,4.0057778e7,4.133499e6
2005,67598,8.511622192967985e9,37007.64999631112,5.2779539222422993e8,16.126745929134383,7.011741773711563e-5,4.26832805e8,2.4679074e7
2005,60429,1.3683337774624605e9,5700.307508924651,9.100442340460192e7,15.035904039289441,6.26376971104066e-5,1.04778824e8,1.1572464e7
2005,67920,3.2763126538824505e8,8868.075500361247,1.3998170685654435e7,23.405291501696517,0.0006335167429733803,1.3806223e7,1.5461281e7
2005,97721,2.923877928798419e8,1057.1422773070576,1.4352775211104196e7,20.371516210581536,7.365420706158534e-5,1.6316619e7,9.07080973e8
2005,68845,1.0089503807193905e10,17245.979707200466,5.951525201008028e8,16.95280363676359,2.8977411881377e-5,6.1696513e8,5.62339712e8
2005,80624,1.3085447451036751e9,12906.152273752641,1.320677757879106e8,9.908130407262137,9.772370433858751e-5,1.25414483e8,1.9550196e7
2005,60631,7.395711252747337e10,38837.355878540206,7.968315179652647e9,9.281398998413778,4.8739733560882055e-6,7.366001378e9,93472.0
2005,67261,1.8898057581428373e9,11257.756633389668,1.1184717249258035e8,16.896321257188706,0.00010065302843606957,1.15462324e8,1.1998406e7
2005,60216,9.140545123182786e7,6496.116562311183,5.133295580682053e6,17.806387688994707,0.001265486559308563,5.454121e6,169865.0
2005,67032,9.329098468932602e7,1597.9250711889242,7.542373108121598e6,12.368916699290658,0.0002118597221699739,9.805718e6,1.2612606e8
2005,60992,7.7002901132813225e9,7211.898403668256,8.041481884853606e8,9.575710327452295,8.968369893678554e-6,7.15929862e8,1.5036219e7
2005,57983,6.665567169358089e7,2957.6430501437026,3.9610301847660635e6,16.827862597446362,0.0007466853096749071,4.324057e6,4.699791e6
2005,67873,3.6592572266116196e8,10280.615887501033,1.748890308649582e7,20.923308960623956,0.0005878365176281,1.540573e7,3.186945e6
2005,69647,2.5015856075120094e8,4904.36547431412,1.3607425378512116e7,18.38397446928011,0.00036041832586925274,1.316177e7,2.3016758e7
2005,76112,5.983405961250114e9,22936.22528185482,5.39415089711263e8,11.09239632961121,4.252054812580804e-5,4.87376911e8,5.358176e6
2005,88285,1.761012702445514e7,15653.46593167583,950290.0947597255,18.53131703841209,0.016472302529506745,962497.0,521563.0
2005,74268,5.774047055045193e8,6813.009163898625,3.2890402749130853e7,17.55541608622526,0.0002071427709737809,3.7223086e7,2.11502054e8
2005,82759,6.098423222466729e9,7200.313991976665,4.916172800334271e8,12.404818687520649,1.4646177594666905e-5,5.18883812e8,3.33513e6
2005,63126,5.4967997980930605e9,15855.372815108289,3.883632369600815e8,14.15375935456542,4.0826142400131466e-5,4.09219872e8,3.40621006e8
2005,68500,2.4609212171112677e8,9736.140387069127,1.0145593224696992e7,24.25606036639386,0.0009596422970486189,1.0342443e7,795909.0
2005,60674,3.2713450306292996e7,4412.322485783358,2.2941675594299356e6,14.259398870770264,0.0019232782137673285,2.868561e6,19395.0
2005,65412,4.6754777386119103e8,13438.412705987446,2.429539757391207e7,19.244294004195876,0.000553125861188514,2.7130196e7,4.151867e6
2005,65595,1.4234527644736304e11,35692.82330712658,1.069666693446711e10,13.307442151787859,3.3368173026044337e-6,9.95983624e9,2.166085251e9
2005,88153,6.006251714909334e7,10025.563543745035,3.0003444236975024e6,20.01854076308837,0.0033414708873289747,3.329229e6,129970.0
2005,67652,3.902140531831151e10,8244.816795617351,1.8656765456242905e9,20.91541827538718,4.41921018675747e-6,2.030357633e9,2.0878537e8
2005,67385,9.271891634325331e7,3411.310520615386,5.158158708375186e6,17.975196496514872,0.0006613426832091301,5.726678e6,5.57396e6
2005,97152,1.2026374562377372e8,837.1186856421448,8.381293804925576e6,14.349066912926535,9.987941064065565e-5,9.96012e6,329871.0
2005,64327,4.183102583537691e9,19655.179252535785,2.6117040181814227e8,16.016755935653315,7.525806567553565e-5,2.5552859e8,8.10529e6
2005,93564,4.0758084278334093e9,2465.288678161395,1.8169827021568334e8,22.43174039574101,1.3568036037079472e-5,1.68347473e8,1.391367e7
2005,64831,3.5038276852826643e8,13054.050959666849,2.298915025270276e7,15.24122312816121,0.0005678352969193425,2.5314106e7,2.151417e6
2005,71218,3.5104904948729687e9,6157.126079307854,1.4579307601495016e8,24.078581718880738,4.223195125313413e-5,1.50034675e8,6.349528e7
2005,66788,4.265217401816481e8,15672.986487654192,2.3638390896073878e7,18.04360297013658,0.0006630310225666559,2.6028297e7,482201.0
2005,76007,1.952144223780137e8,1065.6044920373265,1.8362119158479188e7,10.631366711715753,5.8032762059778693e-5,2.3042051e7,4894.0
2005,90557,3.1019381509167526e10,18041.411410957233,2.343576785687851e9,13.235914307822942,7.698237805193992e-6,2.033731136e9,1.922162107e9
2005,70238,3.608378289075085e11,29838.436655753943,3.496890947629573e10,10.31881846793388,8.53284735000971e-7,3.0369948733e10,8433.0
2005,69973,4.056676083339891e9,16116.894825247831,2.0317352257456902e8,19.966558791394704,7.932576361830114e-5,1.92665036e8,9.69964046e8
2005,56715,1.5000573355441642e8,4735.444477720477,8.53719566760496e6,17.570844032967944,0.0005546838402321598,9.210382e6,94345.0
2005,80993,9.373285786292511e7,1928.1441970414487,5.943153764263099e6,15.771568695824783,0.0003244311477578811,6.833654e6,2.1338064e7
2005,71706,1.0329697162563245e8,1613.210099549614,7.591391738979512e6,13.607119112986041,0.0002125051841635659,9.648428e6,3.795142e6
2005,72656,2.6618378105653659e8,7891.995593512275,1.600350832711366e7,16.63283922598143,0.0004931415932181197,1.8982695e7,3.5987542e7
2005,77976,4.224075735536209e7,1851.286620230555,2.9275578530280488e6,14.42866699002084,0.0006323655118602426,3.450263e6,66493.0
2005,75744,4.0771171005517673e6,2976.5803477553054,194574.54533917422,20.954010677217347,0.015297891831465698,206029.0,9542.0
2005,66842,8.542467439477815e10,58115.57618431239,7.78005605655056e9,10.97995615633814,7.469814582554444e-6,7.176159552e9,4.40871576e8
2005,68551,1.404170126918158e8,5263.566357426281,8.263761885871364e6,16.99189964946693,0.0006369455497532489,9.497466e6,992124.0
2005,69663,1.1947371636711826e11,22733.63593763343,8.79796725035547e9,13.579695510038535,2.5839646012225045e-6,8.373000586e9,3.18584864e8
2005,92746,3.804492381440617e7,5159.500711291243,3.1745035489638806e6,11.984527100882774,0.0016252937291486855,2.711055e6,1.83120081e8
2005,68063,3.257080523345618e8,1812.6560008024585,4.128037731707726e7,7.890142326771317,4.391083896543217e-5,4.1418964e7,404126.0
2005,58068,9.340036326882605e9,6116.841520576307,6.815625313850046e8,13.703858262135826,8.974732675146123e-6,8.42190117e8,1.227097236e9
2005,64238,8.285591781910821e8,12881.845723047829,4.559101153309629e7,18.17373974230861,0.00028255231217443803,4.9512175e7,3.19187495e8
2005,75264,9.625276006711088e9,11077.101974189965,8.848191719696057e8,10.878240788211272,1.2519057367995721e-5,8.15823999e8,9.395454e6
2005,81043,9.870976113966972e8,5078.318094244597,1.2075811232143116e8,8.174172255767493,4.2053639267954495e-5,1.1587753e8,120445.0
2005,74101,7.686335114270918e8,6093.302485356089,3.060864399904619e7,25.111648573881403,0.00019907129781854973,3.1818992e7,1.2883951e7
2005,71153,6.1181879540449974e10,33114.85434268578,2.877371816604613e9,21.263112117587387,1.1508715749416884e-5,2.807046097e9,4.367589181e9
2005,60534,1.8480109070703983e10,27088.056710457913,1.0314047508614935e9,17.917417052101268,2.6263265403647094e-5,1.087597246e9,5.58595989e8
2005,69434,4.2336409562997756e9,25880.431970901504,4.2828169846247345e8,9.88517831020681,6.042852651376878e-5,3.86895428e8,2.1495034e7
2005,61182,5.042585826650494e10,9451.779574051894,3.296409785880222e9,15.297205609113917,2.8672950840449097e-6,2.675534482e9,6.8453045e7
2005,58033,9.394924731052147e10,7745.037797393157,5.906458058308257e9,15.906190543140951,1.3112829585742475e-6,6.488627115e9,3.75668861e8
2005,56014,1.644995240870318e11,5850.703702509163,1.1527443403472858e10,14.27025215647324,5.07545645441775e-7,1.342280865e10,1.6579928971e10
2005,61875,1.1312647113918502e9,7449.3144381312595,1.1361114550578049e8,9.95733918847154,6.556851799150499e-5,1.19137723e8,3.3352007e7
2005,60176,1.6470207076855553e10,2981.497540074354,1.0411849503790009e9,15.81871412073354,2.8635618858965083e-6,1.142175844e9,3.7086278e7
2005,74004,4.588012584818562e9,12650.340512188743,2.2478885529619664e8,20.410320515103354,5.627654669765464e-5,2.15106736e8,3.0105373e8
2005,78301,1.2931422164858568e7,2360.691301545832,829754.9935519537,15.58462710721715,0.002845046212304622,970986.0,971845.0
2005,69019,3.309270368519726e10,33712.07726812661,2.9613091004775243e9,11.175025153524471,1.1384180483790222e-5,2.981102788e9,5.9459513e8
2005,73288,8.254943492730627e6,2467.6436406624384,335951.7304460404,24.571814176312188,0.007345232713598968,353290.0,4.453659e6
2005,61727,2.534641246228817e7,5726.652249540595,1.3490866130918933e6,18.787831868109787,0.004244836613133395,1.538088e6,1.0714172e7
2005,61921,1.4589490683239222e9,13389.181293207148,7.955700687904668e7,18.338410726562575,0.00016829669464014894,8.568062e7,2.29223e6
2005,66214,4.925995639030585e8,6748.833249312312,2.6056627073595494e7,18.90496273795294,0.00025900640287212183,2.6007755e7,4.630099e6
2005,62340,1.3246748323129604e7,799.4896580525337,953763.7130367756,13.888920433921804,0.0008382470911028534,1.207294e6,462978.0
2005,69140,1.4360076750715845e10,23753.23932944455,1.0744706512247286e9,13.36479198789432,2.210692242023509e-5,1.035884937e9,1.64693889e8
2005,61808,1.0735785867071759e9,24707.676940619418,6.611423977067523e7,16.238235370035344,0.0003737118815299217,5.7839412e7,51047.0
2005,61212,1.372254985445735e9,7099.654796882414,1.6306283643165633e8,8.4154980710205,4.3539379985322746e-5,1.57502801e8,6.04500352e8
2005,92703,9.588358712316005e7,9671.470725620435,4.20613282311547e6,22.79613867546374,0.002299373589076725,4.535018e6,2.147483e6
2005,62480,2.570229676914255e7,6514.459179441266,1.5095621387514048e6,17.026325786364474,0.004315462750562578,1.711479e6,234093.0
2005,71595,1.848839853735867e8,6076.285710342921,7.5805704978962615e6,24.389191476406054,0.0008015604778069402,7.944279e6,6.821834e6
2005,69116,3.0026944707764038e10,23350.803300400526,1.3107445987138064e9,22.90831084654368,1.7814914761665968e-5,1.294437174e9,8.50645843e8
2005,67806,2.9004236410397834e8,6011.211351637914,1.5075741990985828e7,19.239010874383634,0.00039873402949136246,1.698581e7,669637.0
2005,93432,3.0026992747972954e10,2620.5758322709335,1.7868317992820983e9,16.804599492821318,1.466604653736189e-6,1.963320606e9,3.873470211e9
2005,69345,2.411624547445198e11,25146.022474059788,2.9790759087123962e10,8.095210130068624,8.440880073085582e-7,3.5066112588e10,1.02017669951e11
2005,66087,1.291186657090053e9,23263.669078061903,7.01974385367256e7,18.39364347196993,0.0003314033896819599,7.3352922e7,2.0301595e7
2005,69922,5.860462393124624e8,18646.402202358022,3.292650556376501e7,17.798616320749055,0.0005663037083072074,3.4802909e7,3.868622e6
2005,62553,5.692417681447199e10,24925.925625822547,3.698360291386515e9,15.391733722387313,6.739723461739261e-6,3.700747622e9,1.40989031e8
2005,94218,1.753692676188961e10,13251.734171346348,1.2932766423458102e9,13.560073837010039,1.0246635358162571e-5,1.167755292e9,6.7982396e7
2005,61050,7.15698358374887e10,15800.564669214515,6.415256913549751e9,11.156191685219195,2.462966780931552e-6,6.202066478e9,3.65263932e8
2005,62383,6.637509147699916e8,7149.120353881751,3.1726692446023837e7,20.920898574574753,0.00022533456224737092,3.024633e7,1.02858946e8
2005,94579,2.173142375834692e8,3292.5955489558137,1.1341692403076442e7,19.160653442207845,0.0002903090149105697,1.3158021e7,10746.0
2005,70599,6.930854872001959e8,1807.1512543883102,4.2831138418406285e7,16.18181334405879,4.219246373362105e-5,4.8063119e7,9.916887e6
2005,64580,1.0087082027429573e10,21895.260806788483,7.202559610582637e8,14.004857401816906,3.039927746605253e-5,6.8481744e8,6.844591e6
2005,92738,2.9708257779997635e8,8002.365160147587,1.3824009374176426e7,21.490333937051112,0.0005788744020310195,1.4191361e7,1.073739447e10
2005,84530,1.6406392826610949e10,10275.287685676665,6.485676098221594e8,25.296349336824985,1.5843047864345558e-5,6.72097735e8,2.71195555e8
2005,92665,5.681193017795607e9,15186.462498599443,3.1021695193607426e8,18.313612400415558,4.8954328265493644e-5,2.81087184e8,1.43228579e8
2005,57150,4.910113743899509e7,5905.095344744652,2.9709264085805905e6,16.527214304999895,0.001987627605884021,3.227044e6,42121.0
2005,68764,7.409265739884252e9,13288.872701155344,3.841250608932899e8,19.28868093806186,3.4595172390605876e-5,3.8319209e8,1.31025963e8
2005,67083,3.0077685296808214e9,11534.713261408677,1.7044175508136207e8,17.646899541987427,6.767539594920545e-5,1.75315406e8,5.8724432e7
2005,69523,1.8673952120311376e7,1377.49781456722,1.3302001230964726e6,14.038453159094356,0.0010355568238564336,1.613763e6,1.889019e6
2005,56979,1.3974218730161396e8,8918.873759430191,6.507814120753456e6,21.47298381740427,0.0013704868630140883,6.287226e6,1.0668774e7
2005,72664,1.2387445059444357e10,9005.04330750599,1.531492545492653e9,8.088478847580381,5.8799132480329725e-6,1.445030517e9,3.8718709e7
2005,69353,8.061519208139619e7,1858.2911398025021,7.243054462273938e6,11.129999436189145,0.0002565618068290897,7.7004e6,119801.0
2005,97144,3.527372105700976e9,2865.040124404147,1.2454755631529164e8,28.321487872242532,2.300358360425241e-5,1.29879997e8,3.163106e6
2005,71129,1.4161938340316668e9,6700.3049116128195,9.326079841816932e7,15.18530677468187,7.184481609914513e-5,1.10774116e8,4.89999583e8
2005,66346,1.3601245676457665e9,2125.3323445146943,8.402577952275144e7,16.186991365875866,2.5293812882024188e-5,9.2680798e7,2.604858007e9
2005,94471,4.353464020082387e9,9603.267521732025,4.082741340620929e8,10.663090450447896,2.3521616288019607e-5,3.71413259e8,2.269549e7
2005,67636,1.7354369944544106e6,3122.0849395148334,124533.07029441443,13.93555133870532,0.025070328163705972,153536.0,6951.0
2005,80950,1.1244243470665213e10,22655.670775380713,8.360238416330931e8,13.44966843134599,2.70993118224057e-5,7.05423617e8,1.007206847e9
2005,66575,2.5574400812666673e7,1872.8019955773302,1.7227239711473382e6,14.84532707560461,0.0010871166982891866,1.928145e6,206960.0
2005,67482,2.672564524982901e7,3901.031793015396,1.736814835808632e6,15.38773431618345,0.0022460838729530665,2.145171e6,42313.0
2005,65080,7.441714129854161e9,20411.29070112908,4.512439678468408e8,16.49155370511234,4.523338184114406e-5,3.71339785e8,4.511837e6
2005,93696,1.0938979039409462e10,3182.062246542189,9.831255558338383e8,11.126736533800672,3.236679412573424e-6,9.24538078e8,1.7865164e8
2005,62863,1.8213633355284605e9,3043.1470000337376,1.0404825529651126e8,17.504986800000008,2.924745822370146e-5,1.13725584e8,1.8714272e7
2005,98884,1.026499271167256e9,1439.8078759088235,9.291938717101163e7,11.04720233763548,1.5495236459738566e-5,1.24244466e8,8.24146e6
2005,74250,1.962767862975528e9,9186.16497249326,9.358395564365539e7,20.97333725077046,9.815961410598959e-5,9.8871099e7,2.8869651e7
2005,81108,2.7124326876789993e8,831.0352969677599,1.069857907930925e7,25.35320501509184,7.767716542610399e-5,1.1083869e7,177857.0
2005,60526,6.636229114020179e7,5585.499425756499,4.622737112781178e6,14.355627309353146,0.0012082667236935076,5.67977e6,668544.0
2005,42129,24615.542403236224,412.00016271521713,1521.1289123918507,16.182417021138793,0.27085157566782464,1679.0,210.0
2005,71480,7.657654594137036e9,2790.703994911004,3.0800224648910755e8,24.862333575245035,9.06066116959214e-6,3.14384813e8,6.54217e6
2005,73547,1.8218550014730584e7,3817.482794439863,797345.9130236709,22.848991531972306,0.004787737332174089,851707.0,4266.0
2005,88064,1.298061523264321e7,1090.4968781146122,918832.3536657777,14.127294474183117,0.0011868289941728335,1.147603e6,37081.0
2005,61670,1.1021526044530896e7,5851.181820546314,695848.7221020585,15.838968578165177,0.008408698090111797,843351.0,86039.0
2005,65951,1.544029729570905e9,5244.560771063419,1.4180395177827483e8,10.888481669291949,3.698458826636816e-5,1.23370989e8,2.8482349e7
2005,75094,7.480209576327272e7,6317.158431275357,3.551962123036444e6,21.059373149882326,0.0017784982532063282,3.096435e6,159972.0
2005,60232,6.954489955338953e8,5581.104599757797,2.760524231930537e7,25.192642306477488,0.00020217553373384891,3.219874e7,98129.0
2005,91626,2.1495804917160637e10,8731.626114993494,9.614683398355542e8,22.35726755270714,9.081553446145629e-6,1.00954519e9,3.81808045e8
2005,92622,8.92257056956709e10,18519.41288162207,8.28634414341148e9,10.76780111366902,2.2349316611894478e-6,7.74392821e9,4.130679e7
2005,70548,1.1094344703012954e8,1211.4898207677509,6.955825193181663e6,15.949717531556153,0.00017416910102273624,7.792094e6,3.816718e6
2005,74900,1.9561720250218768e7,4033.718316580549,1.0846777153210978e6,18.034592187069965,0.0037188173589299245,1.138223e6,2.886642e6
2005,93459,1.7598003559310837e10,9476.909669757171,6.953487557400833e8,25.308168619041652,1.3629002125229337e-5,7.19880215e8,1.1440734e7
2005,62200,1.1614435134563802e8,7994.764976349957,6.835371000812549e6,16.991667508878663,0.001169616832122146,6.258092e6,6.315271e6
2005,57320,6.930291572323792e10,10110.603411576878,4.840314958295038e9,14.31785252000405,2.0888317183264985e-6,5.146013935e9,1.46273917e8
2005,56170,9.29614021909346e8,3369.9725685858407,7.018572651823828e7,13.245058048487664,4.8015069954574435e-5,8.3616244e7,4.7413962e7
2005,56685,4.999267203690018e8,9447.005319638894,2.6157363957722407e7,19.112274508127914,0.00036116044930627905,2.7752628e7,3.40765359e8
2005,71986,1.0985148896340402e6,3424.00807789877,68056.33489922731,16.14125843333524,0.05031137928554018,75323.0,26617.0
2005,62650,1.532101009661105e6,801.743965174506,96648.51674862229,15.852297181611375,0.008295460625224077,117743.0,3.0091277e7
2005,69566,7.302111997219412e8,4318.4063263342,4.5827672509023584e7,15.933848693235747,9.423141281032534e-5,5.1583366e7,5.963609e6
2005,88595,286198.29137018445,1243.0143216695456,17618.570109949236,16.244127053680014,0.0705513735741593,19387.0,264.0
2005,56340,1.6076448305439804e9,5207.944185837966,7.517089311316842e7,21.386533589852394,6.92813929721109e-5,6.7384486e7,1.03544514e8
2005,70750,4.125315199963389e9,22247.696923082796,3.2832026932801867e8,12.564911719909267,6.776217919355913e-5,2.88734006e8,4.4252173e7
2005,82538,4.626897777354378e6,1547.689673241458,184529.16280986997,25.07407342503208,0.008387236194401008,190158.0,2.453123e7
2005,99872,3.0134115739132236e6,532.9931053683558,216965.1405413321,13.888920433921804,0.0024565840578745874,274639.0,121854.0
2005,61700,1.5071634453709126e8,7155.573306359573,1.2646435481784318e7,11.917693705406569,0.0005658174049649265,1.4563837e7,208492.0
2005,92657,2.7907611264726233e9,39544.23743145577,1.3078096571298528e8,21.339199563622184,0.0003023699757519791,1.80059222e8,5.636697854e9
2005,97977,1.4751871316410885e9,3004.843151511201,7.031328397703587e7,20.98020527846318,4.273507055213884e-5,6.9870697e7,3.81607807e8
2005,80926,9.919122487533895e9,5475.046198050601,6.165565497292968e8,16.087936284009878,8.880038984995709e-6,6.80844084e8,1.02555406e8
2005,94447,1.1344987259107037e8,15573.158476088964,4.701438218700732e6,24.13088661673892,0.003312424358602481,4.921795e6,880919.0
2005,79677,6.301364401264895e10,13012.312681701567,2.5737062987754164e9,24.483618835075,5.055865421743304e-6,2.594209807e9,4.1049769e7
2005,57630,1.1811438503760664e9,4885.428837363932,6.7094709509165995e7,17.60412794118599,7.281392039854528e-5,7.0905297e7,5.2772776e7
2005,93513,2.7505051724805164e10,12191.86177615067,2.906488327204041e9,9.463327778530678,4.194705226247681e-6,2.58557556e9,2.05509128e8
2005,78743,797490.0860528327,2493.10589090328,31455.198093421146,25.353205015091852,0.07925894739237752,32588.0,1.66453631e8
2005,89958,1.3813973028615112e9,3458.7313540348723,7.376721743808886e7,18.726439071948,4.688710614491737e-5,7.0804157e7,1.867452e6
2005,68446,1.2690130301293387e9,8175.1858724483345,5.536776138050229e7,22.919709926654548,0.00014765245458031503,5.6667231e7,944943.0
2005,64548,4.412996796901136e9,21630.98419506147,2.5963021862433162e8,16.997238689254665,8.33145860665785e-5,1.30966498e8,2.8551713e7
2005,70416,2.414660901360179e9,5016.361750267164,1.071917559820179e8,22.526554204086867,4.679801822734101e-5,1.02226453e8,2.0023129e7
2005,94188,6.162930960278648e7,5653.2661878994495,2.659996124598723e6,23.168947139757073,0.0021252911369381336,2.538451e6,5.298749e6
2005,90638,1.1908424480087042e7,1928.5671466196977,595606.6867141207,19.993772309347573,0.0032379877352608894,681044.0,23116.0
2005,93610,9.678725800036104e9,6079.612702289,4.804788001973105e8,20.143918516408004,1.2653238186143452e-5,4.12814697e8,2.2223151e7
2005,71714,8.519031146972035e8,1243.035459682977,3.50743888566408e7,24.288466384380314,3.543997487065629e-5,3.661351e7,4.8737807e7
2005,90581,8.950491325209233e7,5568.918653450428,4.711831724610031e6,18.995778814554356,0.0011819010055821408,4.332885e6,2.019628e6
2005,64939,9.348004419245037e9,3849.1459196742753,1.232865893582469e9,7.582336787727618,3.12211242091336e-6,1.188413873e9,9.264365e6
2005,56952,1.3663361807429987e8,5507.567389775761,7.393545761894497e6,18.480120699123034,0.0007449155746301245,7.85991e6,243556.0
2005,71420,0.0,412.00016271521713,0.0,0.0,0.0,0.0,74190.0
2005,62251,6.803055385417615e8,6202.714102901714,2.7340903693032257e7,24.882335499215237,0.000226865731013948,2.8494201e7,2.792991e6
2005,99767,9.118741250253618e6,1356.99343079879,589922.0707999808,15.457535328162729,0.002300292696217655,681359.0,15997.0
2005,88420,1.116839164651503e7,2003.9308855053628,603707.3273878951,18.49967880104774,0.003319374794034583,612831.0,3.623726e6
2005,97217,1.7624939926768966e7,2370.1254180788856,1.1372349286218688e6,15.4980641934093,0.0020841124014288463,1.107872e6,3.278062e6
2005,97268,2.835453408470099e9,3492.645346553204,3.630355424661742e8,7.810401673644096,9.620670534975597e-6,3.24795558e8,1.52011468e8
2005,94331,1.0586584006297312e9,3324.098911844177,4.543942791376065e7,23.298233477739988,7.315450621766133e-5,4.32372e7,690616.0
2005,67784,1.6019064652125436e8,5657.0033371582695,9.07173310433099e6,17.658218631319386,0.0006235857329684363,8.90022e6,1.3201812e7
2005,77879,2.1220237813705559e9,2790.7039949110035,9.336911218488763e7,22.727256709569726,2.9888942173776994e-5,8.7858823e7,3.656941e6
2005,57541,5.702088141114927e10,3172.289754910684,5.553840255756262e9,10.26692860891167,5.711885126013075e-7,5.994028837e9,7.9129782e7
2005,68365,5.0646010282994515e8,1992.9500118848541,3.719459987917217e7,13.616495525565453,5.358170321388092e-5,3.4322836e7,2.13803371e8
2005,88366,1.3198891113679193e7,5124.920316251096,648604.0397031121,20.34968995833077,0.00790146222122968,584125.0,2.3226846e7
2005,93734,2.1687887241225147e9,2391.172428150343,6.4185307563231565e7,33.789488692345245,3.725420222992157e-5,6.404439e7,2.93315e6
2005,57657,2.911219097331823e9,1978.7257250831137,2.144055096893768e8,13.578098349942104,9.228894014663253e-6,2.50814958e8,3.4661342e7
2005,82848,1.54052018345958e9,9975.123049774296,1.0153190256546234e8,15.172769785007574,9.824619452337033e-5,1.03130431e8,3.0296681e7
2005,63487,4.482877690154439e7,1698.6987945936423,4.66785728612592e6,9.603716256447496,0.0003639140381696362,4.333648e6,5.98287482e8
2005,61522,2.6376102468981877e7,1540.654701704132,1.5962845058502199e6,16.523434495740673,0.0009651504453358971,1.738e6,6.486e6
2005,63541,323247.6195320055,716.654376273698,16093.810019454577,20.08521407555179,0.04452981459377172,15000.0,155000.0
2005,72435,113486.12509142718,532.9931053683558,8170.982448301217,13.888920433921804,0.0652299902417692,10343.0,5.421997e7
2005,98868,2.230474714005665e6,266.4965526841779,160593.8146609317,13.888920433921802,0.00165944468812104,203283.0,18840.0
2005,71331,1.0541088359006962e6,591.9273914869932,74356.86383919636,14.176348779048894,0.00796062879638242,92557.0,18063.0
2005,94285,2.327389007848519e10,2448.6183800475856,9.246920606816571e8,25.169341306259657,2.6480365563456148e-6,9.48367676e8,9.8685719e7
2005,64149,1.3664978389263526e6,2378.703832195786,57590.44093671474,23.72785859424095,0.041303796142309585,56447.0,831904.0
2005,56251,6.919227503549606e7,3406.1752105079113,5.110318107754336e6,13.539719754530452,0.0006665289985254385,6.131661e6,2.9670893e7
2005,81418,257942.7355822145,412.00016271521713,15939.691533425981,16.182417021138793,0.025847436372983833,17594.0,168974.0
2005,81620,1.9259259874950087e9,10646.429827206759,2.032970122114307e8,9.473459381154251,5.2368845520141624e-5,1.8423449e8,2.5115032e7
2005,67369,3.1820779471106302e7,831.0352969677599,1.2550988899495958e6,25.35320501509185,0.0006621273459983172,1.300299e6,3.910026e7
2005,68160,2.5409134695144254e8,10016.103771559794,1.2973716765610468e7,19.585085102594846,0.0007720304021211221,1.4020803e7,632892.0
2005,79340,6.906519847513121e7,3496.756848135825,4.934651224924541e6,13.995963509292865,0.000708612764864511,6.040752e6,13444.0
2005,60208,8.260108818031604e6,1743.3908997756953,446326.42931198387,18.506878095399,0.003906089322254897,431643.0,11628.0
2005,66753,294275.16591849586,1123.569893426196,25143.159994858837,11.703984939787519,0.04468690067819393,30396.0,47681.0
2005,64602,6.806775311144941e8,808.7449769412829,4.091642990989365e7,16.63579966809141,1.976577572193627e-5,4.5246898e7,1.926352e6
2005,67288,153019.19177463438,266.4965526841779,11017.356784686144,13.8889204339218,0.02418879209345399,13946.0,4.0036375e7
2005,62324,1.935139500574254e6,831.0352969677599,76327.21383439827,25.35320501509185,0.010887798141968056,79076.0,995.0
2005,73326,6.10285123326548e6,412.00016271521713,377128.5355762021,16.182417021138793,0.0010924661590132284,416269.0,18582.0
2005,93521,1.0518174996923546e8,1192.3125109943176,9.977314637992205e6,10.542090109969893,0.0001195023464985418,8.098883e6,1.6796101e7
